order_id,customer_id,status,total_amount,created_at,updated_at
ORD-2463,CUST-220,Completed,610.9,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-2464,CUST-103,Cancelled,366.54,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2465,CUST-222,Cancelled,122.2,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-2466,CUST-164,Processing,379.2,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-2467,CUST-196,Processing,347.8,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-2468,CUST-158,Completed,348.93,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-2469,CUST-137,Completed,56.62,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-2470,CUST-187,Cancelled,637.22,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-2471,CUST-298,Processing,442.8,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-2472,CUST-212,Completed,154.48,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-2473,CUST-288,Completed,104.34,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-2474,CUST-140,Completed,616.45,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-2475,CUST-210,Cancelled,238.22,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-2476,CUST-233,Cancelled,104.34,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2477,CUST-147,Completed,932.71,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-2478,CUST-100,Completed,173.9,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-2479,CUST-120,Cancelled,611.99,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2480,CUST-241,Processing,293.82,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-2481,CUST-278,Cancelled,807.5,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-2482,CUST-257,Completed,1050.45,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-2483,CUST-272,Completed,297.66,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-2484,CUST-196,Cancelled,347.8,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2485,CUST-145,Completed,261.12,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-2486,CUST-136,Processing,123.76,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-2487,CUST-158,Cancelled,456.96,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-2488,CUST-156,Completed,208.68,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-2489,CUST-104,Cancelled,77.35,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-2490,CUST-293,Cancelled,351.01,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-2491,CUST-120,Cancelled,523.6,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-2492,CUST-127,Processing,626.54,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-2493,CUST-106,Processing,173.9,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-2494,CUST-274,Cancelled,322.8,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-2495,CUST-211,Completed,261.12,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-2496,CUST-174,Completed,46.41,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-2497,CUST-247,Cancelled,452.96,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-2498,CUST-233,Processing,640.7,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-2499,CUST-243,Processing,1338.74,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-2500,CUST-274,Completed,702.91,2024-12-23 00:00:00,2024-12-23 00:00:00
