order_item_id,order_id,product_id,quantity,price,cost_price,created_at,updated_at
ITM-1957,ORD-1478,PROD-101,6,31.91,22.34,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1958,ORD-1478,PROD-102,9,61.09,42.76,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1959,ORD-1478,PROD-102,5,61.09,42.76,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1960,ORD-1479,PROD-102,6,61.09,42.76,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1961,ORD-1479,PROD-105,8,15.47,10.83,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1962,ORD-1479,PROD-106,4,49.09,34.36,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1963,ORD-1480,PROD-110,6,56.62,39.63,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1964,ORD-1480,PROD-103,6,65.28,45.7,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1965,ORD-1481,PROD-103,6,65.28,45.7,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1966,ORD-1481,PROD-109,10,30.55,21.38,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1967,ORD-1482,PROD-101,9,31.91,22.34,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1968,ORD-1482,PROD-103,10,65.28,45.7,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1969,ORD-1483,PROD-109,5,30.55,21.38,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1970,ORD-1483,PROD-104,9,29.52,20.66,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1971,ORD-1483,PROD-109,1,30.55,21.38,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1972,ORD-1484,PROD-110,5,56.62,39.63,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1973,ORD-1484,PROD-104,2,29.52,20.66,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1974,ORD-1485,PROD-109,1,30.55,21.38,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1975,ORD-1485,PROD-103,2,65.28,45.7,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1976,ORD-1486,PROD-105,9,15.47,10.83,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1977,ORD-1487,PROD-101,3,31.91,22.34,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1978,ORD-1487,PROD-109,7,30.55,21.38,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1979,ORD-1487,PROD-105,6,15.47,10.83,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1980,ORD-1488,PROD-110,10,56.62,39.63,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-1981,ORD-1488,PROD-104,4,29.52,20.66,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-1982,ORD-1488,PROD-101,1,31.91,22.34,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-1983,ORD-1489,PROD-104,3,29.52,20.66,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1984,ORD-1489,PROD-103,4,65.28,45.7,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1985,ORD-1490,PROD-102,10,61.09,42.76,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1986,ORD-1491,PROD-107,6,34.78,24.35,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-1987,ORD-1491,PROD-103,10,65.28,45.7,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-1988,ORD-1492,PROD-105,7,15.47,10.83,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1989,ORD-1493,PROD-103,4,65.28,45.7,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1990,ORD-1494,PROD-108,6,62.83,43.98,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1991,ORD-1495,PROD-107,1,34.78,24.35,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1992,ORD-1495,PROD-106,9,49.09,34.36,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1993,ORD-1496,PROD-102,3,61.09,42.76,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1994,ORD-1496,PROD-101,6,31.91,22.34,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1995,ORD-1497,PROD-106,2,49.09,34.36,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-1996,ORD-1498,PROD-108,5,62.83,43.98,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1997,ORD-1498,PROD-101,6,31.91,22.34,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1998,ORD-1498,PROD-102,7,61.09,42.76,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1999,ORD-1499,PROD-104,3,29.52,20.66,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-2000,ORD-1500,PROD-106,2,49.09,34.36,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-2001,ORD-1501,PROD-108,5,62.83,43.98,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-2002,ORD-1501,PROD-105,9,15.47,10.83,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-2003,ORD-1501,PROD-102,5,61.09,42.76,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-2004,ORD-1502,PROD-104,8,29.52,20.66,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-2005,ORD-1502,PROD-101,4,31.91,22.34,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-2006,ORD-1503,PROD-109,4,30.55,21.38,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-2007,ORD-1503,PROD-104,10,29.52,20.66,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-2008,ORD-1504,PROD-103,8,65.28,45.7,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2009,ORD-1504,PROD-108,8,62.83,43.98,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2010,ORD-1505,PROD-101,6,31.91,22.34,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-2011,ORD-1506,PROD-105,9,15.47,10.83,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-2012,ORD-1507,PROD-107,4,34.78,24.35,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2013,ORD-1507,PROD-109,5,30.55,21.38,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2014,ORD-1508,PROD-108,10,62.83,43.98,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2015,ORD-1508,PROD-102,6,61.09,42.76,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2016,ORD-1509,PROD-103,8,65.28,45.7,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2017,ORD-1510,PROD-106,5,49.09,34.36,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2018,ORD-1510,PROD-104,4,29.52,20.66,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2019,ORD-1511,PROD-108,3,62.83,43.98,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-2020,ORD-1512,PROD-108,9,62.83,43.98,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-2021,ORD-1513,PROD-107,5,34.78,24.35,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2022,ORD-1513,PROD-110,6,56.62,39.63,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2023,ORD-1513,PROD-102,3,61.09,42.76,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2024,ORD-1514,PROD-101,4,31.91,22.34,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-2025,ORD-1515,PROD-109,5,30.55,21.38,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-2026,ORD-1515,PROD-110,8,56.62,39.63,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-2027,ORD-1516,PROD-107,4,34.78,24.35,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-2028,ORD-1517,PROD-110,8,56.62,39.63,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2029,ORD-1517,PROD-110,8,56.62,39.63,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2030,ORD-1517,PROD-109,9,30.55,21.38,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2031,ORD-1518,PROD-103,2,65.28,45.7,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2032,ORD-1518,PROD-106,1,49.09,34.36,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2033,ORD-1518,PROD-109,2,30.55,21.38,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2034,ORD-1519,PROD-109,8,30.55,21.38,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-2035,ORD-1519,PROD-103,9,65.28,45.7,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-2036,ORD-1520,PROD-108,6,62.83,43.98,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-2037,ORD-1521,PROD-106,9,49.09,34.36,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2038,ORD-1521,PROD-101,4,31.91,22.34,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2039,ORD-1522,PROD-107,2,34.78,24.35,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2040,ORD-1522,PROD-105,5,15.47,10.83,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2041,ORD-1522,PROD-104,5,29.52,20.66,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2042,ORD-1523,PROD-107,7,34.78,24.35,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2043,ORD-1524,PROD-104,8,29.52,20.66,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2044,ORD-1525,PROD-109,6,30.55,21.38,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2045,ORD-1525,PROD-106,8,49.09,34.36,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2046,ORD-1526,PROD-106,5,49.09,34.36,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2047,ORD-1526,PROD-107,2,34.78,24.35,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2048,ORD-1526,PROD-110,4,56.62,39.63,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2049,ORD-1527,PROD-106,10,49.09,34.36,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-2050,ORD-1528,PROD-110,10,56.62,39.63,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-2051,ORD-1528,PROD-101,8,31.91,22.34,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-2052,ORD-1528,PROD-106,9,49.09,34.36,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-2053,ORD-1529,PROD-101,9,31.91,22.34,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-2054,ORD-1530,PROD-102,6,61.09,42.76,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-2055,ORD-1531,PROD-108,4,62.83,43.98,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2056,ORD-1531,PROD-104,9,29.52,20.66,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2057,ORD-1531,PROD-102,10,61.09,42.76,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2058,ORD-1532,PROD-108,1,62.83,43.98,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-2059,ORD-1532,PROD-107,5,34.78,24.35,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-2060,ORD-1532,PROD-109,1,30.55,21.38,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-2061,ORD-1533,PROD-106,2,49.09,34.36,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2062,ORD-1533,PROD-108,6,62.83,43.98,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2063,ORD-1533,PROD-101,8,31.91,22.34,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2064,ORD-1534,PROD-102,7,61.09,42.76,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2065,ORD-1534,PROD-108,10,62.83,43.98,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2066,ORD-1534,PROD-108,7,62.83,43.98,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2067,ORD-1535,PROD-107,5,34.78,24.35,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2068,ORD-1535,PROD-104,1,29.52,20.66,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2069,ORD-1535,PROD-107,9,34.78,24.35,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2070,ORD-1536,PROD-109,2,30.55,21.38,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-2071,ORD-1536,PROD-104,2,29.52,20.66,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-2072,ORD-1537,PROD-102,7,61.09,42.76,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-2073,ORD-1537,PROD-109,5,30.55,21.38,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-2074,ORD-1537,PROD-102,10,61.09,42.76,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-2075,ORD-1538,PROD-103,5,65.28,45.7,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-2076,ORD-1538,PROD-110,10,56.62,39.63,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-2077,ORD-1539,PROD-104,2,29.52,20.66,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-2078,ORD-1539,PROD-101,4,31.91,22.34,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-2079,ORD-1540,PROD-104,7,29.52,20.66,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-2080,ORD-1540,PROD-107,1,34.78,24.35,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-2081,ORD-1540,PROD-101,9,31.91,22.34,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-2082,ORD-1541,PROD-108,7,62.83,43.98,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2083,ORD-1541,PROD-101,7,31.91,22.34,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2084,ORD-1542,PROD-104,6,29.52,20.66,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-2085,ORD-1543,PROD-109,2,30.55,21.38,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2086,ORD-1543,PROD-105,1,15.47,10.83,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2087,ORD-1543,PROD-101,6,31.91,22.34,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2088,ORD-1544,PROD-105,7,15.47,10.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2089,ORD-1545,PROD-106,2,49.09,34.36,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-2090,ORD-1545,PROD-106,8,49.09,34.36,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-2091,ORD-1545,PROD-107,4,34.78,24.35,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-2092,ORD-1546,PROD-101,9,31.91,22.34,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2093,ORD-1547,PROD-107,2,34.78,24.35,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-2094,ORD-1547,PROD-102,5,61.09,42.76,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-2095,ORD-1548,PROD-110,7,56.62,39.63,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-2096,ORD-1548,PROD-108,6,62.83,43.98,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-2097,ORD-1548,PROD-110,6,56.62,39.63,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-2098,ORD-1549,PROD-107,3,34.78,24.35,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-2099,ORD-1550,PROD-102,1,61.09,42.76,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-2100,ORD-1551,PROD-107,2,34.78,24.35,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2101,ORD-1552,PROD-105,2,15.47,10.83,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-2102,ORD-1552,PROD-101,7,31.91,22.34,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-2103,ORD-1553,PROD-107,2,34.78,24.35,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-2104,ORD-1554,PROD-106,3,49.09,34.36,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-2105,ORD-1555,PROD-105,6,15.47,10.83,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2106,ORD-1555,PROD-107,6,34.78,24.35,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2107,ORD-1555,PROD-105,8,15.47,10.83,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2108,ORD-1556,PROD-102,1,61.09,42.76,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-2109,ORD-1557,PROD-102,4,61.09,42.76,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2110,ORD-1557,PROD-105,9,15.47,10.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2111,ORD-1558,PROD-107,7,34.78,24.35,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-2112,ORD-1558,PROD-101,6,31.91,22.34,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-2113,ORD-1559,PROD-104,6,29.52,20.66,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-2114,ORD-1559,PROD-108,2,62.83,43.98,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-2115,ORD-1560,PROD-110,7,56.62,39.63,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-2116,ORD-1560,PROD-105,7,15.47,10.83,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-2117,ORD-1560,PROD-101,5,31.91,22.34,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-2118,ORD-1561,PROD-107,5,34.78,24.35,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-2119,ORD-1562,PROD-108,9,62.83,43.98,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-2120,ORD-1562,PROD-104,4,29.52,20.66,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-2121,ORD-1562,PROD-105,5,15.47,10.83,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-2122,ORD-1563,PROD-110,10,56.62,39.63,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-2123,ORD-1563,PROD-103,3,65.28,45.7,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-2124,ORD-1564,PROD-108,6,62.83,43.98,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-2125,ORD-1565,PROD-103,6,65.28,45.7,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-2126,ORD-1565,PROD-106,9,49.09,34.36,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-2127,ORD-1566,PROD-110,2,56.62,39.63,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2128,ORD-1566,PROD-107,3,34.78,24.35,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2129,ORD-1567,PROD-102,9,61.09,42.76,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-2130,ORD-1568,PROD-102,1,61.09,42.76,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-2131,ORD-1568,PROD-101,10,31.91,22.34,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-2132,ORD-1568,PROD-104,3,29.52,20.66,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-2133,ORD-1569,PROD-106,7,49.09,34.36,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-2134,ORD-1569,PROD-105,9,15.47,10.83,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-2135,ORD-1569,PROD-103,6,65.28,45.7,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-2136,ORD-1570,PROD-109,8,30.55,21.38,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2137,ORD-1570,PROD-105,3,15.47,10.83,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2138,ORD-1570,PROD-101,6,31.91,22.34,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2139,ORD-1571,PROD-110,4,56.62,39.63,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-2140,ORD-1571,PROD-109,10,30.55,21.38,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-2141,ORD-1572,PROD-107,10,34.78,24.35,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-2142,ORD-1573,PROD-103,8,65.28,45.7,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2143,ORD-1573,PROD-109,6,30.55,21.38,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2144,ORD-1573,PROD-102,1,61.09,42.76,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2145,ORD-1574,PROD-104,3,29.52,20.66,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2146,ORD-1574,PROD-109,9,30.55,21.38,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2147,ORD-1574,PROD-103,2,65.28,45.7,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2148,ORD-1575,PROD-102,10,61.09,42.76,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-2149,ORD-1575,PROD-107,3,34.78,24.35,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-2150,ORD-1575,PROD-102,4,61.09,42.76,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-2151,ORD-1576,PROD-107,9,34.78,24.35,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2152,ORD-1576,PROD-103,4,65.28,45.7,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2153,ORD-1576,PROD-103,8,65.28,45.7,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2154,ORD-1577,PROD-108,2,62.83,43.98,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2155,ORD-1577,PROD-108,2,62.83,43.98,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2156,ORD-1578,PROD-105,10,15.47,10.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2157,ORD-1578,PROD-103,2,65.28,45.7,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2158,ORD-1578,PROD-102,9,61.09,42.76,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2159,ORD-1579,PROD-104,1,29.52,20.66,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-2160,ORD-1580,PROD-110,8,56.62,39.63,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-2161,ORD-1581,PROD-107,8,34.78,24.35,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-2162,ORD-1582,PROD-101,10,31.91,22.34,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-2163,ORD-1582,PROD-103,2,65.28,45.7,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-2164,ORD-1583,PROD-105,5,15.47,10.83,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-2165,ORD-1584,PROD-106,8,49.09,34.36,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-2166,ORD-1585,PROD-104,5,29.52,20.66,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2167,ORD-1585,PROD-103,9,65.28,45.7,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2168,ORD-1585,PROD-101,6,31.91,22.34,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2169,ORD-1586,PROD-103,6,65.28,45.7,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-2170,ORD-1587,PROD-110,1,56.62,39.63,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-2171,ORD-1587,PROD-103,10,65.28,45.7,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-2172,ORD-1588,PROD-103,10,65.28,45.7,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-2173,ORD-1589,PROD-102,9,61.09,42.76,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-2174,ORD-1589,PROD-106,1,49.09,34.36,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-2175,ORD-1590,PROD-104,7,29.52,20.66,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-2176,ORD-1591,PROD-102,9,61.09,42.76,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-2177,ORD-1592,PROD-104,8,29.52,20.66,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-2178,ORD-1592,PROD-101,2,31.91,22.34,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-2179,ORD-1593,PROD-103,9,65.28,45.7,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-2180,ORD-1593,PROD-109,1,30.55,21.38,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-2181,ORD-1594,PROD-104,7,29.52,20.66,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-2182,ORD-1595,PROD-110,4,56.62,39.63,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-2183,ORD-1595,PROD-102,10,61.09,42.76,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-2184,ORD-1595,PROD-106,10,49.09,34.36,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-2185,ORD-1596,PROD-104,10,29.52,20.66,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2186,ORD-1596,PROD-107,5,34.78,24.35,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2187,ORD-1596,PROD-105,9,15.47,10.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-2188,ORD-1597,PROD-107,2,34.78,24.35,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-2189,ORD-1597,PROD-108,4,62.83,43.98,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-2190,ORD-1598,PROD-106,10,49.09,34.36,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2191,ORD-1599,PROD-107,10,34.78,24.35,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-2192,ORD-1599,PROD-102,9,61.09,42.76,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-2193,ORD-1600,PROD-102,3,61.09,42.76,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2194,ORD-1600,PROD-110,1,56.62,39.63,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-2195,ORD-1601,PROD-110,1,56.62,39.63,2024-12-28 00:00:00,2024-12-28 00:00:00
ITM-2196,ORD-1602,PROD-102,1,61.09,42.76,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-2197,ORD-1602,PROD-104,4,29.52,20.66,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-2198,ORD-1602,PROD-103,1,65.28,45.7,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-2199,ORD-1603,PROD-107,5,34.78,24.35,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2200,ORD-1603,PROD-106,8,49.09,34.36,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2201,ORD-1603,PROD-105,3,15.47,10.83,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-2202,ORD-1604,PROD-110,1,56.62,39.63,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-2203,ORD-1604,PROD-105,3,15.47,10.83,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-2204,ORD-1605,PROD-103,8,65.28,45.7,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-2205,ORD-1606,PROD-105,5,15.47,10.83,2024-12-26 00:00:00,2024-12-26 00:00:00
